name	search_text	ric	boost
Plug Power Inc	PLUG Plug Plug Power Plug Power Inc	PLUG.OQ	0.061659538
Watford Hldg Ltd	WTRE Watford Watford Hldg Watford Hldg Ltd	WTRE.OQ	0.061482033
TriState Capital Holdings Inc	TSC TriState TriState Capital TriState Capital Holdings TriState Capital Holdings Inc	TSC.OQ	0.061344046
United Insurance Holdings Corp	UIHC United United Insurance United Insurance Holdings United Insurance Holdings Corp	UIHC.OQ	0.061101732
Model N Inc	MODN Model Model N Model N Inc	MODN.N	0.061000205999999994
Stemline Therapeutics Inc	STML Stemline Stemline Therapeutics Stemline Therapeutics Inc	STML.OQ	0.060990122
W&T Offshore Inc	WTI W&T W&T Offshore W&T Offshore Inc	WTI.N	0.060972432
Heska Corp	HSKA Heska Heska Corp	HSKA.OQ	0.060695379
Digimarc Corp	DMRC Digimarc Digimarc Corp	DMRC.OQ	0.060452215
Schnitzer Steel Industries Inc	SCHN Schnitzer Schnitzer Steel Schnitzer Steel Industries Schnitzer Steel Industries Inc	SCHN.OQ	0.060257244
One Liberty Properties Inc	OLP One One Liberty One Liberty Properties One Liberty Properties Inc	OLP.N	0.06012553
e.l.f. Beauty Inc	ELF e.l.f. e.l.f. Beauty e.l.f. Beauty Inc	ELF.N	0.060046077999999996
Luxfer Holdings PLC	LXFR Luxfer Luxfer Holdings Luxfer Holdings PLC	LXFR.N	0.059942898
Kimball International Inc	KBAL Kimball Kimball International Kimball International Inc	KBAL.OQ	0.059889777000000005
Barrett Business Services Inc	BBSI Barrett Barrett Business Barrett Business Services Barrett Business Services Inc	BBSI.OQ	0.059866207000000005
Midland States Bancorp Inc	MSBI Midland Midland States Midland States Bancorp Midland States Bancorp Inc	MSBI.OQ	0.059865854
Emisphere Technologies Inc	EMIS Emisphere Emisphere Technologies Emisphere Technologies Inc	EMIS.PK	0.059656927
WideOpenWest Inc	WOW WideOpenWest WideOpenWest Inc	WOW.N	0.059542816
Lexicon Pharmaceuticals Inc	LXRX Lexicon Lexicon Pharmaceuticals Lexicon Pharmaceuticals Inc	LXRX.OQ	0.059159777999999996
Guaranty Corp	GRTYA Guaranty Guaranty Corp	GRTYA.PK	0.05911678099999999
Paysign Inc	PAYS Paysign Paysign Inc	PAYS.OQ	0.059101537
Zumiez Inc	ZUMZ Zumiez Zumiez Inc	ZUMZ.OQ	0.059068037999999996
Heritage-Crystal Clean Inc	HCCI Heritage-Crystal Heritage-Crystal Clean Heritage-Crystal Clean Inc	HCCI.OQ	0.05899052
Cowen Inc	COWN Cowen Cowen Inc	COWN.OQ	0.058772495999999994
Luther Burbank Corp	LBC Luther Luther Burbank Luther Burbank Corp	LBC.OQ	0.05876244
Quanex Building Products Corp	NX Quanex Quanex Building Quanex Building Products Quanex Building Products Corp	NX.N	0.058675849
DXP Enterprises Inc	DXPE DXP DXP Enterprises DXP Enterprises Inc	DXPE.OQ	0.058638309000000007
Cornerstone Building Brands Inc	CNR Cornerstone Cornerstone Building Cornerstone Building Brands Cornerstone Building Brands Inc	CNR.N	0.058617915
MobileIron Inc	MOBL MobileIron MobileIron Inc	MOBL.OQ	0.058595420999999995
First Foundation Inc	FFWM First First Foundation First Foundation Inc	FFWM.OQ	0.058516082000000004
Flushing Financial Corp	FFIC Flushing Flushing Financial Flushing Financial Corp	FFIC.OQ	0.058321745999999994
America's CAR-MART Inc	CRMT America's America's CAR-MART America's CAR-MART Inc	CRMT.OQ	0.058133276
Marine Products Corp	MPX Marine Marine Products Marine Products Corp	MPX.N	0.058100267000000004
OrthoPediatrics Corp	KIDS OrthoPediatrics OrthoPediatrics Corp	KIDS.OQ	0.058079239000000005
Hills Bancorp	HBIA Hills Hills Bancorp	HBIA.PK	0.058045963
HarborOne Bancorp Inc	HONE HarborOne HarborOne Bancorp HarborOne Bancorp Inc	HONE.OQ	0.05800216
TherapeuticsMD Inc	TXMD TherapeuticsMD TherapeuticsMD Inc	TXMD.OQ	0.057991719000000004
FLEX LNG Ltd	FLNG FLEX FLEX LNG FLEX LNG Ltd	FLNG.N	0.057928984
Universal Logistics Holdings Inc	ULH Universal Universal Logistics Universal Logistics Holdings Universal Logistics Holdings Inc	ULH.OQ	0.057425322
Nicolet Bankshares Inc	NCBS Nicolet Nicolet Bankshares Nicolet Bankshares Inc	NCBS.OQ	0.057228755
Palomar Holdings Inc	PLMR Palomar Palomar Holdings Palomar Holdings Inc	PLMR.OQ	0.057114508
Laredo Petroleum Inc	LPI Laredo Laredo Petroleum Laredo Petroleum Inc	LPI.N	0.057102873
China Yuchai International Ltd	CYD China China Yuchai China Yuchai International China Yuchai International Ltd	CYD.N	0.05700369
TrueCar Inc	TRUE TrueCar TrueCar Inc	TRUE.OQ	0.056952975
FTS International Inc	FTSI FTS FTS International FTS International Inc	FTSI.N	0.056932486
Bank of Marin Bancorp	BMRC Bank Bank of Bank of Marin Bank of Marin Bancorp	BMRC.OQ	0.056866337999999995
Newpark Resources Inc	NR Newpark Newpark Resources Newpark Resources Inc	NR.N	0.056803644
Apollo Medical Holdings Inc	AMEH Apollo Apollo Medical Apollo Medical Holdings Apollo Medical Holdings Inc	AMEH.OQ	0.056774150999999995
GameStop Corp	GME GameStop GameStop Corp	GME.N	0.056729855999999995
Tenneco Inc	TEN Tenneco Tenneco Inc	TEN.N	0.056508315999999996
Luckwel Pharmaceuticals Inc	LWEL Luckwel Luckwel Pharmaceuticals Luckwel Pharmaceuticals Inc	LWEL.PK	0.056506184
Mechanics Bank	MCHB Mechanics Mechanics Bank	MCHB.PK	0.05645652599999999
Echo Global Logistics Inc	ECHO Echo Echo Global Echo Global Logistics Echo Global Logistics Inc	ECHO.OQ	0.056429484
Costamare Inc	CMRE Costamare Costamare Inc	CMRE.N	0.056180022
Universal Electronics Inc	UEIC Universal Universal Electronics Universal Electronics Inc	UEIC.OQ	0.056137293
OneSpan Inc	OSPN OneSpan OneSpan Inc	OSPN.OQ	0.055986675
Cardlytics Inc	CDLX Cardlytics Cardlytics Inc	CDLX.OQ	0.055971256
Freedom Holding Corp	FRHC Freedom Freedom Holding Freedom Holding Corp	FRHC.PK	0.055864349
First Mid Bancshares Inc	FMBH First First Mid First Mid Bancshares First Mid Bancshares Inc	FMBH.OQ	0.055851129000000006
Corindus Vascular Robotics Inc	CVRS Corindus Corindus Vascular Corindus Vascular Robotics Corindus Vascular Robotics Inc	CVRS.A	0.055802149
Viking Therapeutics Inc	VKTX Viking Viking Therapeutics Viking Therapeutics Inc	VKTX.OQ	0.055795855
First Physicians Capital Group Inc	FPCG First First Physicians First Physicians Capital First Physicians Capital Group First Physicians Capital Group Inc	FPCG.PK	0.055785925
Textainer Group Holdings Ltd	TGH Textainer Textainer Group Textainer Group Holdings Textainer Group Holdings Ltd	TGH.N	0.05576538599999999
Bridge Bancorp Inc	BDGE Bridge Bridge Bancorp Bridge Bancorp Inc	BDGE.OQ	0.055729682
Anika Therapeutics Inc	ANIK Anika Anika Therapeutics Anika Therapeutics Inc	ANIK.OQ	0.05566921
Conn's Inc	CONN Conn's Conn's Inc	CONN.OQ	0.055607092000000004
HomeFed Corp	HOFD HomeFed HomeFed Corp	HOFD.PK	0.055590362000000004
New Media Investment Group Inc	NEWM New New Media New Media Investment New Media Investment Group New Media Investment Group Inc	NEWM.N	0.055583401
ORBCOMM Inc	ORBC ORBCOMM ORBCOMM Inc	ORBC.OQ	0.055579577000000005
Re/Max Holdings Inc	RMAX Re/Max Re/Max Holdings Re/Max Holdings Inc	RMAX.N	0.055514941
Koppers Holdings Inc	KOP Koppers Koppers Holdings Koppers Holdings Inc	KOP.N	0.055233968
MYR Group Inc	MYRG MYR MYR Group MYR Group Inc	MYRG.OQ	0.055135461
Extraction Oil & Gas Inc	XOG Extraction Extraction Oil Extraction Oil & Extraction Oil & Gas Extraction Oil & Gas Inc	XOG.OQ	0.055035043
Infinera Corp	INFN Infinera Infinera Corp	INFN.OQ	0.055001469000000004
Denbury Resources Inc	DNR Denbury Denbury Resources Denbury Resources Inc	DNR.N	0.054986667999999995
Ethan Allen Interiors Inc	ETH Ethan Ethan Allen Ethan Allen Interiors Ethan Allen Interiors Inc	ETH.N	0.054943022
Surmodics Inc	SRDX Surmodics Surmodics Inc	SRDX.OQ	0.054940617000000004
TechTarget Inc	TTGT TechTarget TechTarget Inc	TTGT.OQ	0.054678379000000006
Resolute Forest Products Inc	RFP Resolute Resolute Forest Resolute Forest Products Resolute Forest Products Inc	RFP.N	0.054675142999999995
Cryoport Inc	CYRX Cryoport Cryoport Inc	CYRX.OQ	0.054662042
NAPCO Security Technologies Inc	NSSC NAPCO NAPCO Security NAPCO Security Technologies NAPCO Security Technologies Inc	NSSC.OQ	0.054608769
Century Aluminum Co	CENX Century Century Aluminum Century Aluminum Co	CENX.OQ	0.054430814
McEwen Mining Inc	MUX McEwen McEwen Mining McEwen Mining Inc	MUX.N	0.054269789000000006
Cytokinetics Inc	CYTK Cytokinetics Cytokinetics Inc	CYTK.OQ	0.054255517
HQDA Elderly Life Network Corp	HQDA HQDA HQDA Elderly HQDA Elderly Life HQDA Elderly Life Network HQDA Elderly Life Network Corp	HQDA.PK	0.054219147999999995
Photronics Inc	PLAB Photronics Photronics Inc	PLAB.OQ	0.054118232
Transmedics Group Inc	TMDX Transmedics Transmedics Group Transmedics Group Inc	TMDX.OQ	0.054077753
Manitowoc Company Inc	MTW Manitowoc Manitowoc Company Manitowoc Company Inc	MTW.N	0.054020213
Peapack-Gladstone Financial Corp	PGC Peapack-Gladstone Peapack-Gladstone Financial Peapack-Gladstone Financial Corp	PGC.OQ	0.05397402
New Senior Investment Group Inc	SNR New New Senior New Senior Investment New Senior Investment Group New Senior Investment Group Inc	SNR.N	0.053945793
Impinj Inc	PI Impinj Impinj Inc	PI.OQ	0.053868677999999996
First Defiance Financial Corp	FDEF First First Defiance First Defiance Financial First Defiance Financial Corp	FDEF.OQ	0.053820227000000005
Innophos Holdings Inc	IPHS Innophos Innophos Holdings Innophos Holdings Inc	IPHS.OQ	0.053586818
Venator Materials PLC	VNTR Venator Venator Materials Venator Materials PLC	VNTR.N	0.053544898
Boston Omaha Corp	BOMN Boston Boston Omaha Boston Omaha Corp	BOMN.OQ	0.053533715
People's Utah Bancorp	PUB People's People's Utah People's Utah Bancorp	PUB.OQ	0.053370167999999996
United Natural Foods Inc	UNFI United United Natural United Natural Foods United Natural Foods Inc	UNFI.N	0.053330723
Safehold Inc	SAFE Safehold Safehold Inc	SAFE.N	0.05329026
B. Riley Financial Inc	RILY B. B. Riley B. Riley Financial B. Riley Financial Inc	RILY.OQ	0.053290079000000004
Amalgamated Bank	AMAL Amalgamated Amalgamated Bank	AMAL.OQ	0.053216625999999996
Dswiss Inc	DQWS Dswiss Dswiss Inc	DQWS.PK	0.053003314
Clean Energy Fuels Corp	CLNE Clean Clean Energy Clean Energy Fuels Clean Energy Fuels Corp	CLNE.OQ	0.052829126
Independence Holding Co	IHC Independence Independence Holding Independence Holding Co	IHC.N	0.052715121
Akorn Inc	AKRX Akorn Akorn Inc	AKRX.OQ	0.052699032
Ellington Financial Inc	EFC Ellington Ellington Financial Ellington Financial Inc	EFC.N	0.05269562
Energy Recovery Inc	ERII Energy Energy Recovery Energy Recovery Inc	ERII.OQ	0.052656865
First of Long Island Corp	FLIC First First of First of Long First of Long Island First of Long Island Corp	FLIC.OQ	0.052601465
Heritage Commerce Corp	HTBK Heritage Heritage Commerce Heritage Commerce Corp	HTBK.OQ	0.05252137
QCR Holdings Inc	QCRH QCR QCR Holdings QCR Holdings Inc	QCRH.OQ	0.052509928
Agilysys Inc	AGYS Agilysys Agilysys Inc	AGYS.OQ	0.052502325999999995
Tredegar Corp	TG Tredegar Tredegar Corp	TG.N	0.052478232
AquaVenture Holdings Ltd	WAAS AquaVenture AquaVenture Holdings AquaVenture Holdings Ltd	WAAS.N	0.052311421
First Community Bankshares Inc	FCBC First First Community First Community Bankshares First Community Bankshares Inc	FCBC.OQ	0.052241237
CEVA Inc	CEVA CEVA CEVA Inc	CEVA.OQ	0.052221616
Comstock Resources Inc	CRK Comstock Comstock Resources Comstock Resources Inc	CRK.N	0.052154827
Renewable Energy Group Inc	REGI Renewable Renewable Energy Renewable Energy Group Renewable Energy Group Inc	REGI.OQ	0.052150785
Rosetta Stone Inc	RST Rosetta Rosetta Stone Rosetta Stone Inc	RST.N	0.05214933
MiMedx Group Inc	MDXG MiMedx MiMedx Group MiMedx Group Inc	MDXG.PK	0.052111717
UMH Properties Inc	UMH UMH UMH Properties UMH Properties Inc	UMH.N	0.051931579000000005
Carter Bank and Trust	CARE Carter Carter Bank Carter Bank and Carter Bank and Trust	CARE.OQ	0.051930233
OraSure Technologies Inc	OSUR OraSure OraSure Technologies OraSure Technologies Inc	OSUR.OQ	0.051905552
Veeco Instruments Inc	VECO Veeco Veeco Instruments Veeco Instruments Inc	VECO.OQ	0.051822992000000005
Triple-S Management Corp	GTS Triple-S Triple-S Management Triple-S Management Corp	GTS.N	0.051726344
Mercantile Bank Corp	MBWM Mercantile Mercantile Bank Mercantile Bank Corp	MBWM.OQ	0.05163426
Burke & Herbert Bank & Trust Co	BHRB Burke Burke & Burke & Herbert Burke & Herbert Bank Burke & Herbert Bank & Burke & Herbert Bank & Trust	BHRB.PK	0.051530325
Western Asset Mortgage Capital Corp	WMC Western Western Asset Western Asset Mortgage Western Asset Mortgage Capital Western Asset Mortgage Capital Corp	WMC.N	0.051496964000000006
International Money Express Inc	IMXI International International Money International Money Express International Money Express Inc	IMXI.OQ	0.051457637
NuZee Inc	NUZE NuZee NuZee Inc	NUZE.PK	0.051444529
DD's Deluxe Rod Holder Inc	DDLX DD's DD's Deluxe DD's Deluxe Rod DD's Deluxe Rod Holder DD's Deluxe Rod Holder Inc	DDLX.PK	0.051413865
Crinetics Pharmaceuticals Inc	CRNX Crinetics Crinetics Pharmaceuticals Crinetics Pharmaceuticals Inc	CRNX.OQ	0.051347185
Zix Corp	ZIXI Zix Zix Corp	ZIXI.OQ	0.051336389
Navigator Holdings Ltd	NVGS Navigator Navigator Holdings Navigator Holdings Ltd	NVGS.N	0.05126951
AG Mortgage Investment Trust Inc	MITT AG AG Mortgage AG Mortgage Investment AG Mortgage Investment Trust AG Mortgage Investment Trust Inc	MITT.N	0.051242367999999996
Ribbon Communications Inc	RBBN Ribbon Ribbon Communications Ribbon Communications Inc	RBBN.OQ	0.051086959
Independent Bank Corp (Michigan)	IBCP Independent Independent Bank Independent Bank Corp Independent Bank Corp (Michigan)	IBCP.OQ	0.050810865999999996
Resources Connection Inc	RECN Resources Resources Connection Resources Connection Inc	RECN.OQ	0.050794134000000005
GAMCO Investors Inc	GBL GAMCO GAMCO Investors GAMCO Investors Inc	GBL.N	0.050789886
First Bancshares Inc (Mississippi)	FBMS First First Bancshares First Bancshares Inc First Bancshares Inc (Mississippi)	FBMS.OQ	0.05074043599999999
Matrix Service Co	MTRX Matrix Matrix Service Matrix Service Co	MTRX.OQ	0.050712178
Hackett Group Inc	HCKT Hackett Hackett Group Hackett Group Inc	HCKT.OQ	0.050663334000000004
Fossil Group Inc	FOSL Fossil Fossil Group Fossil Group Inc	FOSL.OQ	0.050662757999999995
EZCORP Inc	EZPW EZCORP EZCORP Inc	EZPW.OQ	0.050641148
Casa Systems Inc	CASA Casa Casa Systems Casa Systems Inc	CASA.OQ	0.050548842000000004
LeMaitre Vascular Inc	LMAT LeMaitre LeMaitre Vascular LeMaitre Vascular Inc	LMAT.OQ	0.05050862
Blue Bird Corp	BLBD Blue Blue Bird Blue Bird Corp	BLBD.OQ	0.050385734
Aegion Corp	AEGN Aegion Aegion Corp	AEGN.OQ	0.050336288
Translate Bio Inc	TBIO Translate Translate Bio Translate Bio Inc	TBIO.OQ	0.050303806
CorEnergy Infrastructure Trust Inc	CORR CorEnergy CorEnergy Infrastructure CorEnergy Infrastructure Trust CorEnergy Infrastructure Trust Inc	CORR.N	0.050277275999999996
Pennsylvania Real Estate Investment Trust	PEI Pennsylvania Pennsylvania Real Pennsylvania Real Estate Pennsylvania Real Estate Investment Pennsylvania Real Estate Investment Trust	PEI.N	0.050245167
Priority Technology Holdings Inc	PRTH Priority Priority Technology Priority Technology Holdings Priority Technology Holdings Inc	PRTH.OQ	0.050180728
Sterling Bancorp Inc	SBT Sterling Sterling Bancorp Sterling Bancorp Inc	SBT.OQ	0.050151719000000004
CatchMark Timber Trust Inc	CTT CatchMark CatchMark Timber CatchMark Timber Trust CatchMark Timber Trust Inc	CTT.N	0.050149763
Milestone Pharmaceuticals Inc	MIST Milestone Milestone Pharmaceuticals Milestone Pharmaceuticals Inc	MIST.OQ	0.049960779000000004
Ladenburg Thalmann Financial Services Inc	LTS Ladenburg Ladenburg Thalmann Ladenburg Thalmann Financial Ladenburg Thalmann Financial Services Ladenburg Thalmann Financial Services Inc	LTS.A	0.049959816
Whitestone REIT	WSR Whitestone Whitestone REIT	WSR.N	0.049878759
Dermira Inc	DERM Dermira Dermira Inc	DERM.OQ	0.049863683
Comscore Inc	SCOR Comscore Comscore Inc	SCOR.OQ	0.049854117999999996
Bancorp Inc	TBBK Bancorp Bancorp Inc	TBBK.OQ	0.049850553
Ultra Clean Holdings Inc	UCTT Ultra Ultra Clean Ultra Clean Holdings Ultra Clean Holdings Inc	UCTT.OQ	0.049839397
International Seaways Inc	INSW International International Seaways International Seaways Inc	INSW.N	0.049752421
Ducommun Inc	DCO Ducommun Ducommun Inc	DCO.N	0.049732944
Hemisphere Media Group Inc	HMTV Hemisphere Hemisphere Media Hemisphere Media Group Hemisphere Media Group Inc	HMTV.OQ	0.049694786
Barings BDC Inc	BBDC Barings Barings BDC Barings BDC Inc	BBDC.N	0.049388097
Vishay Precision Group Inc	VPG Vishay Vishay Precision Vishay Precision Group Vishay Precision Group Inc	VPG.N	0.049290926
Waitr Holdings Inc	WTRH Waitr Waitr Holdings Waitr Holdings Inc	WTRH.OQ	0.049218645
Meridian Bioscience Inc	VIVO Meridian Meridian Bioscience Meridian Bioscience Inc	VIVO.OQ	0.049099258
National CineMedia Inc	NCMI National National CineMedia National CineMedia Inc	NCMI.OQ	0.049095192
Green Plains Inc	GPRE Green Green Plains Green Plains Inc	GPRE.OQ	0.049014025
SunCoke Energy Inc	SXC SunCoke SunCoke Energy SunCoke Energy Inc	SXC.N	0.048812703
Puma Biotechnology Inc	PBYI Puma Puma Biotechnology Puma Biotechnology Inc	PBYI.OQ	0.048772485
Smart & Final Stores Inc	SFS Smart Smart & Smart & Final Smart & Final Stores Smart & Final Stores Inc	SFS.N	0.04876024
Barnes & Noble Inc	BKS Barnes Barnes & Barnes & Noble Barnes & Noble Inc	BKS.N	0.048607512
Harmonic Inc	HLIT Harmonic Harmonic Inc	HLIT.OQ	0.048555575999999996
Kahala Brands Ltd	KAHL Kahala Kahala Brands Kahala Brands Ltd	KAHL.PK	0.048548977
American Outdoor Brands Corp	AOBC American American Outdoor American Outdoor Brands American Outdoor Brands Corp	AOBC.OQ	0.04854061900000001
At Home Group Inc	HOME At At Home At Home Group At Home Group Inc	HOME.N	0.048522739
Caesarstone Ltd	CSTE Caesarstone Caesarstone Ltd	CSTE.OQ	0.048382187
Ennis Inc	EBF Ennis Ennis Inc	EBF.N	0.048217674
Ichor Holdings Ltd	ICHR Ichor Ichor Holdings Ichor Holdings Ltd	ICHR.OQ	0.048135082999999995
Nine Energy Service Inc	NINE Nine Nine Energy Nine Energy Service Nine Energy Service Inc	NINE.N	0.04810601900000001
Hf Foods Group Inc	HFFG Hf Hf Foods Hf Foods Group Hf Foods Group Inc	HFFG.OQ	0.048050582
City Office REIT Inc	CIO City City Office City Office REIT City Office REIT Inc	CIO.N	0.047956276
Five Point Holdings LLC	FPH Five Five Point Five Point Holdings Five Point Holdings LLC	FPH.N	0.047888350999999996
Dacotah Banks Inc	DBIN Dacotah Dacotah Banks Dacotah Banks Inc	DBIN.PK	0.047857332
Crawford & Co	CRD.B Crawford Crawford & Crawford & Co	CRDb.N	0.047849055
ChemoCentryx Inc	CCXI ChemoCentryx ChemoCentryx Inc	CCXI.OQ	0.04769936
Arrow Financial Corp	AROW Arrow Arrow Financial Arrow Financial Corp	AROW.OQ	0.047679421
Primo Water Corp	PRMW Primo Primo Water Primo Water Corp	PRMW.OQ	0.047670773
Magenta Therapeutics Inc	MGTA Magenta Magenta Therapeutics Magenta Therapeutics Inc	MGTA.OQ	0.047614851
Akebia Therapeutics Inc	AKBA Akebia Akebia Therapeutics Akebia Therapeutics Inc	AKBA.OQ	0.047612323
GlycoMimetics Inc	GLYC GlycoMimetics GlycoMimetics Inc	GLYC.OQ	0.047608447000000005
American Public Education Inc	APEI American American Public American Public Education American Public Education Inc	APEI.OQ	0.047522555
Bank First National Corp	BFC Bank Bank First Bank First National Bank First National Corp	BFC.OQ	0.047506558
Antares Pharma Inc	ATRS Antares Antares Pharma Antares Pharma Inc	ATRS.OQ	0.047426895
Diamond Hill Investment Group Inc	DHIL Diamond Diamond Hill Diamond Hill Investment Diamond Hill Investment Group Diamond Hill Investment Group Inc	DHIL.OQ	0.047425036
Axcelis Technologies Inc	ACLS Axcelis Axcelis Technologies Axcelis Technologies Inc	ACLS.OQ	0.047355149000000006
Quad/Graphics Inc	QUAD Quad/Graphics Quad/Graphics Inc	QUAD.N	0.047172597999999996
Global Resource Energy Inc	GBEN Global Global Resource Global Resource Energy Global Resource Energy Inc	GBEN.PK	0.047100425999999994
Revance Therapeutics Inc	RVNC Revance Revance Therapeutics Revance Therapeutics Inc	RVNC.OQ	0.047087645
First Financial Corp	THFF First First Financial First Financial Corp	THFF.OQ	0.047080944000000007
Starco Brands Inc	STCB Starco Starco Brands Starco Brands Inc	STCB.PK	0.046932344
